n,type,load,elast
18016,"D",39.133,-.2065335
18017,"D",39.33668,-.2229049
18018,"D",40.46223,-.1850236
18019,"D",41.38436,-.1148011
18020,"D",40.72174,-.1398924
18021,"D",37.62497,-.3271178
18022,"D",43.67959,-.1527929
18023,"D",40.32721,-.2096865
18024,"D",38.54456,-.3140205
18025,"D",42.08369,-.1503131
18026,"D",40.33818,-.1568906
18027,"D",38.37428,-.1767014
18028,"D",41.65241,-.1654181
18029,"D",38.58448,-.2035172
18030,"D",40.55844,-.1789416
18031,"D",39.38461,-.2520382
18032,"D",34.50686,-.2451023
18033,"D",42.88265,-.1635958
18034,"D",42.66231,-.1529781
18035,"D",41.05528,-.1840904
18036,"D",39.25103,-.0984385
18037,"D",39.05533,-.1824507
18038,"D",42.03467,-.1369472
18039,"D",39.30243,-.1569966
18040,"D",39.82236,-.1994498
18041,"D",41.17075,-.2311633
18042,"D",38.68363,-.1572062
18043,"D",41.88913,-.2073662
18044,"D",37.89505,-.3049884
18045,"D",39.22392,-.2352806
18046,"D",41.68584,-.1020739
18047,"D",39.90876,-.2869762
18048,"D",41.85565,-.17683
18049,"D",42.80206,-.1587002
18050,"D",38.07628,-.1429751
18051,"D",40.20739,-.0962347
18052,"D",40.02137,-.1651763
18053,"D",39.72615,-.1452009
18054,"D",39.85968,-.2096774
18055,"D",34.60532,-.2395536
18056,"D",37.20562,-.2362329
18057,"D",34.89387,-.232755
18058,"D",40.75965,-.2032817
18059,"D",39.42696,-.1653013
18060,"D",37.95106,-.2393493
18061,"D",35.83719,-.3047335
18062,"D",41.97287,-.124485
18063,"D",39.6877,-.1398246
18064,"D",38.07875,-.1594841
18065,"D",36.64582,-.1681242
18066,"D",41.27011,-.2006202
18067,"D",42.45324,-.2490603
18068,"D",40.23713,-.200045
18069,"D",42.52731,-.0835243
18070,"D",42.37025,-.1601788
18071,"D",44.72232,-.1177668
18072,"D",37.37836,-.1941221
18073,"D",41.78492,-.2421166
18074,"D",35.01858,-.292212
18075,"D",36.89167,-.2409025
18076,"D",42.52787,-.2320344
18077,"D",41.56613,-.1191221
18078,"D",42.64334,-.2533136
18079,"D",40.66818,-.1910659
18080,"D",38.90847,-.149342
18081,"D",43.28313,-.2097855
18082,"D",35.4784,-.1850136
18083,"D",38.76412,-.1595763
18084,"D",42.10475,-.14826
18085,"D",37.8362,-.2321995
18086,"D",40.21068,-.2446943
18087,"D",37.37262,-.2544903
18088,"D",40.84246,-.2798215
18089,"D",40.26461,-.2018543
18090,"D",39.888,-.2122302
18091,"D",40.11411,-.2218004
18092,"D",42.22729,-.2034488
18093,"D",39.38005,-.228239
18094,"D",36.66961,-.2469316
18095,"D",40.39793,-.1771078
18096,"D",38.21289,-.2801029
18097,"D",35.39926,-.2348927
18098,"D",39.29782,-.2002378
18099,"D",40.42422,-.2435908
18100,"D",41.40135,-.1285429
18101,"D",39.03558,-.2068806
18102,"D",37.89161,-.1835762
18103,"D",38.27438,-.2104182
18104,"D",39.13415,-.2597675
18105,"D",40.26632,-.2121286
18106,"D",40.32203,-.2536338
18107,"D",43.59535,-.1067668
18108,"D",39.09763,-.1854343
18109,"D",41.44903,-.103504
18110,"D",38.43743,-.2324357
18111,"D",39.75919,-.1826168
18112,"D",40.80499,-.1644944
18113,"D",39.55246,-.2332716
18114,"D",38.28678,-.1841241
18115,"D",37.86574,-.2562537
18116,"D",38.16289,-.1995248
18117,"D",41.64792,-.1958219
18118,"D",42.37114,-.0811557
18119,"D",38.56794,-.2757544
18120,"D",37.92916,-.2173708
18121,"D",40.40858,-.1555996
18122,"D",39.42527,-.2018751
18123,"D",41.41257,-.2196006
18124,"D",40.61546,-.1865792
18125,"D",41.8923,-.1625514
18126,"D",41.89279,-.0913497
18127,"D",39.27521,-.3060013
18128,"D",40.87635,-.0998957
18129,"D",39.41518,-.250888
18130,"D",39.84622,-.2097878
18131,"D",41.14714,-.1796282
18132,"D",35.26889,-.3046771
18133,"D",36.54628,-.2902522
18134,"D",40.68795,-.1792475
18135,"D",42.34232,-.2103653
18136,"D",40.22232,-.1390495
18137,"D",37.51279,-.1867581
18138,"D",40.20351,-.1454656
18139,"D",36.58473,-.281038
18140,"D",41.53653,-.2080534
18141,"D",41.60527,-.1324865
18142,"D",36.73125,-.1498134
18143,"D",42.31197,-.1786786
18144,"D",38.80835,-.1337239
18145,"D",41.89931,-.2217025
18146,"D",40.84029,-.1824862
18147,"D",36.98255,-.2267072
18148,"D",41.28943,-.1424072
18149,"D",38.3909,-.2536569
18150,"D",40.21597,-.15002
18151,"D",37.99518,-.1985695
18152,"D",40.23364,-.2106296
18153,"D",39.50577,-.1982391
18154,"D",39.48651,-.2283105
18155,"D",39.44267,-.1911206
18156,"D",37.94782,-.1697447
18157,"D",39.64045,-.1596623
18158,"D",35.94623,-.1717727
18159,"D",39.20398,-.205302
18160,"D",36.59675,-.3127209
18161,"D",42.6484,-.1244506
18162,"D",40.86781,-.210336
18163,"D",42.27504,-.2534224
18164,"D",40.43065,-.2035148
18165,"D",45.16866,-.1895055
18166,"D",41.66994,-.1761034
18167,"D",39.7267,-.1480456
18168,"D",39.44332,-.3037249
18169,"D",37.64331,-.1725269
18170,"D",40.47903,-.1245881
18171,"D",36.43807,-.1603015
18172,"D",37.82695,-.1585707
18173,"D",39.51636,-.0975106
18174,"D",41.45646,-.20081
18175,"D",39.80828,-.2467365
18176,"D",36.86695,-.2920029
18177,"D",40.16632,-.1487576
18178,"D",39.72082,-.1788966
18179,"D",41.5996,-.2110885
18180,"D",38.4581,-.1880278
18181,"D",37.87803,-.2179582
18182,"D",37.57579,-.1851682
18183,"D",38.67802,-.2164225
18184,"D",39.56235,-.1729047
18185,"D",40.10278,-.2240686
18186,"D",41.28231,-.221959
18187,"D",37.82635,-.2404029
18188,"D",40.63571,-.2293466
18189,"D",37.84464,-.2829789
18190,"D",39.08645,-.2238658
18191,"D",40.53337,-.1835585
18192,"D",39.1693,-.1942423
18193,"D",37.19158,-.1748847
18194,"D",40.53542,-.2369084
18195,"D",38.64331,-.1697083
18196,"D",40.92226,-.1804142
18197,"D",41.54747,-.2958336
18198,"D",39.15049,-.1900651
18199,"D",41.85826,-.1873139
18200,"D",39.78147,-.1566697
18201,"D",40.0757,-.1819412
18202,"D",43.06843,-.1115206
18203,"D",43.04323,-.1809
18204,"D",37.66637,-.2221355
18205,"D",40.07299,-.1530516
18206,"D",38.27774,-.1986798
18207,"D",39.08699,-.2029148
18208,"D",39.54792,-.2557343
18209,"D",40.2057,-.2270151
18210,"D",42.25771,-.1327986
18211,"D",37.03276,-.1729045
18212,"D",39.27674,-.1941261
18213,"D",39.81723,-.2730954
18214,"D",42.94035,-.1461875
18215,"D",38.21321,-.2235836
18216,"D",37.84356,-.2623803
18217,"D",43.77494,-.1235631
18218,"D",41.0629,-.1566331
18219,"D",39.93835,-.2103462
18220,"D",38.3325,-.1856344
18221,"D",43.05519,-.1191473
18222,"D",42.61961,-.1690242
18223,"D",39.50683,-.2452664
18224,"D",43.62539,-.1278738
18225,"D",39.98977,-.1863837
18226,"D",41.56252,-.1034182
18227,"D",39.65783,-.2404064
18228,"D",39.3591,-.2071392
18229,"D",42.1315,-.1520575
18230,"D",41.4667,-.1724786
18231,"D",41.46264,-.1237786
18232,"D",40.57911,-.0858705
18233,"D",38.27423,-.1650512
18234,"D",40.41596,-.1794379
18235,"D",38.78516,-.2734871
18236,"D",38.37714,-.2500041
18237,"D",39.53991,-.3629151
18238,"D",41.41279,-.1453457
18239,"D",41.59458,-.1862794
18240,"D",39.66943,-.1909156
18241,"D",41.75716,-.1824216
18242,"D",39.88284,-.2542546
18243,"D",43.54389,-.165975
18244,"D",38.6641,-.2220125
18245,"D",37.58301,-.2840285
18246,"D",41.17518,-.2651502
18247,"D",38.64926,-.2494279
18248,"D",38.85383,-.1920102
18249,"D",35.5828,-.3032565
18250,"D",36.59139,-.2430092
18251,"D",40.11913,-.1282924
18252,"D",42.92783,-.164763
18253,"D",37.75708,-.245106
18254,"D",43.87495,-.1268911
18255,"D",38.75673,-.2231391
18256,"D",40.36572,-.2371242
18257,"D",39.01955,-.295649
18258,"D",43.52546,-.1327859
18259,"D",42.8015,-.2067728
18260,"D",39.37747,-.1769963
18261,"D",39.42998,-.2850989
18262,"D",40.88072,-.1737933
18263,"D",39.61229,-.1578381
18264,"D",41.97799,-.1997797
18265,"D",44.41724,-.1482227
18266,"D",38.56134,-.2296326
18267,"D",40.53485,-.106525
18268,"D",43.95846,-.1639709
18269,"D",38.35529,-.2569435
18270,"D",38.36965,-.2360811
18271,"D",35.80148,-.2395476
18272,"D",41.56525,-.2108151
18273,"D",43.84654,-.1723143
18274,"D",38.16822,-.2537301
18275,"D",38.98522,-.2433584
18276,"D",40.69775,-.3001458
18277,"D",42.71607,-.136696
18278,"D",38.97932,-.1679223
18279,"D",35.11753,-.2228597
18280,"D",42.20289,-.188088
18281,"D",40.10977,-.1578254
18282,"D",42.04709,-.1239213
18283,"D",41.88533,-.0783245
18284,"D",37.12995,-.156013
18285,"D",36.35254,-.247151
18286,"D",38.27152,-.2454086
18287,"D",40.65815,-.2362651
18288,"D",37.82809,-.1828149
18289,"D",42.82513,-.2076399
18290,"D",41.17977,-.2146041
18291,"D",41.07114,-.1555693
18292,"D",40.77395,-.184655
18293,"D",43.67577,-.1678841
18294,"D",40.05462,-.2312951
18295,"D",41.1563,-.164866
18296,"D",38.19769,-.2450985
18297,"D",40.54044,-.1934003
18298,"D",40.95881,-.1786423
18299,"D",36.55779,-.1932883
18300,"D",42.23822,-.1416646
18301,"D",37.06584,-.1897224
18302,"D",41.32777,-.1351813
18303,"D",41.23272,-.1489493
18304,"D",38.9641,-.2250444
18305,"D",38.9985,-.1686767
18306,"D",34.3586,-.246174
18307,"D",40.32864,-.2041385
18308,"D",42.98267,-.1631648
18309,"D",34.86344,-.3131604
18310,"D",35.49038,-.2952061
18311,"D",42.62174,-.2317108
18312,"D",41.25363,-.1878203
18313,"D",42.57445,-.2118544
18314,"D",37.90584,-.1807612
18315,"D",44.13629,-.1584106
18316,"D",37.16186,-.2262171
18317,"D",41.94036,-.1536105
18318,"D",39.53075,-.2366051
18319,"D",43.21679,-.1631495
18320,"D",38.42439,-.2424003
18321,"D",40.24123,-.1271006
18322,"D",40.40369,-.2238434
18323,"D",39.25587,-.2302596
18324,"D",39.55653,-.2238923
18325,"D",38.94635,-.2190632
18326,"D",42.50274,-.1655686
18327,"D",38.50649,-.2071842
18328,"D",41.77159,-.1015389
18329,"D",38.62402,-.2090404
18330,"D",38.30326,-.1061655
18331,"D",40.11612,-.2482259
18332,"D",38.58501,-.1328799
18333,"D",40.66065,-.1806533
18334,"D",41.81186,-.1890419
18335,"D",40.47956,-.2143412
18336,"D",36.43911,-.2457689
18337,"D",39.38293,-.2612981
18338,"D",43.73785,-.1652939
18339,"D",38.46619,-.29589
18340,"D",38.91696,-.2400908
18341,"D",39.37808,-.2314019
18342,"D",40.54248,-.2363068
18343,"D",40.37663,-.2003185
18344,"D",42.23409,-.1865232
18345,"D",40.08676,-.2361763
18346,"D",37.51592,-.2698207
18347,"D",41.58172,-.1215135
18348,"D",39.32338,-.2505597
18349,"D",38.93985,-.2471602
18350,"D",41.84675,-.2313581
18351,"D",41.01839,-.1319699
18352,"D",39.62762,-.2533124
18353,"D",39.25546,-.07981
18354,"D",40.67123,-.1279789
18355,"D",41.87662,-.2435032
18356,"D",39.59642,-.2204174
18357,"D",37.36151,-.227236
18358,"D",42.55296,-.115123
18359,"D",40.72225,-.1714839
18360,"D",41.55076,-.1554064
18361,"D",37.02135,-.2218513
18362,"D",39.27421,-.1909016
18363,"D",40.79839,-.2164354
18364,"D",39.30181,-.2598064
18365,"D",44.08885,-.200536
18366,"D",39.64541,-.2066442
18367,"D",44.6539,-.1244032
18368,"D",38.39279,-.2656071
18369,"D",40.56129,-.2423215
18370,"D",41.35168,-.1857376
18371,"D",40.66726,-.1847402
18372,"D",38.96547,-.2530682
18373,"D",35.6251,-.3067358
18374,"D",41.6768,-.1972042
18375,"D",42.01725,-.25641
18376,"D",38.18054,-.1835986
18377,"D",41.3389,-.2410343
18378,"D",38.14308,-.2219645
18379,"D",38.33976,-.2017465
18380,"D",41.06706,-.1766769
18381,"D",41.58976,-.2039226
18382,"D",40.30643,-.1943003
18383,"D",41.87566,-.2348565
18384,"D",41.71276,-.1778408
18385,"D",40.41539,-.3099487
18386,"D",38.95379,-.132936
18387,"D",39.98269,-.3063501
18388,"D",43.29049,-.1214955
18389,"D",42.12864,-.2208666
18390,"D",37.52976,-.204191
18391,"D",37.10477,-.2278169
18392,"D",42.07503,-.1665789
18393,"D",40.16642,-.2081402
18394,"D",40.40896,-.1315317
18395,"D",41.06151,-.2047714
18396,"D",40.00728,-.1791937
18397,"D",41.97593,-.214594
18398,"D",38.47297,-.186917
18399,"D",38.88876,-.2168043
18400,"D",41.426,-.1531026
18401,"D",42.59328,-.1025495
18402,"D",38.66971,-.1810585
18403,"D",41.03098,-.0899285
18404,"D",39.22241,-.2198501
18405,"D",38.67131,-.2048989
18406,"D",40.92044,-.2088273
18407,"D",44.23014,-.1800061
18408,"D",40.42487,-.2093476
18409,"D",37.74023,-.2233128
18410,"D",41.39375,-.2019371
18411,"D",38.69844,-.237603
18412,"D",40.39862,-.2028839
18413,"D",39.69348,-.215817
18414,"D",37.89199,-.2168701
18415,"D",42.76925,-.1556362
18416,"D",39.63924,-.1267066
18417,"D",40.66618,-.0866698
18418,"D",40.59961,-.2231164
18419,"D",41.40635,-.207158
18420,"D",43.81385,-.1745196
18421,"D",39.3762,-.2182814
18422,"D",38.8196,-.1752607
18423,"D",38.21509,-.2383194
18424,"D",38.90226,-.2264299
18425,"D",42.00789,-.1504473
18426,"D",38.4908,-.1952659
18427,"D",36.45476,-.2176601
18428,"D",38.84999,-.2221381
18429,"D",39.2492,-.2201299
18430,"D",38.74504,-.1669587
18431,"D",40.88271,-.2286718
18432,"D",42.89656,-.2769449
18433,"D",40.6339,-.2348976
18434,"D",40.39681,-.1981748
18435,"D",39.76029,-.2284206
18436,"D",38.49458,-.2053274
18437,"D",33.05785,-.280708
18438,"D",41.09643,-.1284946
18439,"D",39.99558,-.2381492
18440,"D",39.0183,-.2073649
18441,"D",41.13102,-.1972516
18442,"D",39.58744,-.2302903
18443,"D",39.72814,-.1620713
18444,"D",43.17925,-.087822
18445,"D",41.34635,-.2006344
18446,"D",39.48439,-.1727745
18447,"D",41.8974,-.1918951
18448,"D",39.81951,-.2852319
18449,"D",39.75235,-.1757364
18450,"D",39.15771,-.2080726
18451,"D",37.33934,-.2690501
18452,"D",41.08603,-.1681798
18453,"D",41.50769,-.1993226
18454,"D",41.71419,-.2321258
18455,"D",41.085,-.1539976
18456,"D",40.55291,-.165907
18457,"D",38.60062,-.2368692
18458,"D",39.24063,-.2809391
18459,"D",38.19379,-.2432179
18460,"D",41.69359,-.2176359
18461,"D",38.75203,-.1991832
18462,"D",41.27108,-.2135609
18463,"D",39.68656,-.197238
18464,"D",41.13,-.1380932
18465,"D",38.23397,-.1695349
18466,"D",39.65475,-.2444386
18467,"D",41.00843,-.1667062
18468,"D",39.73022,-.1973462
18469,"D",43.00338,-.1593102
18470,"D",40.35831,-.0955459
18471,"D",38.80092,-.2423506
18472,"D",38.75527,-.2381682
18473,"D",41.19817,-.1368994
18474,"D",42.11898,-.1723859
18475,"D",40.5437,-.2612975
18476,"D",41.03769,-.30543
18477,"D",42.27806,-.1784123
18478,"D",37.57693,-.2341792
18479,"D",42.21153,-.1462205
18480,"D",39.25572,-.2231857
18481,"D",38.26007,-.1961927
18482,"D",40.15679,-.1626079
18483,"D",39.36713,-.1610323
18484,"D",40.09011,-.1350365
18485,"D",40.96099,-.1509711
18486,"D",39.48967,-.2761151
18487,"D",42.26162,-.1356577
18488,"D",40.1594,-.1707133
18489,"D",37.76252,-.2915103
18490,"D",39.49294,-.1262471
18491,"D",40.04133,-.1851361
18492,"D",37.0134,-.2287258
18493,"D",40.80684,-.2312852
18494,"D",40.45812,-.2475618
18495,"D",42.22282,-.1304513
18496,"D",42.16621,-.1237401
18497,"D",41.09626,-.1222299
18498,"D",37.51826,-.1904268
18499,"D",39.02374,-.1456316
18500,"D",40.52912,-.0699939
18501,"D",44.78156,-.1914576
18502,"D",39.85145,-.2330552
18503,"D",40.30409,-.1410679
18504,"D",40.75452,-.1927779
18505,"D",36.33964,-.2780232
18506,"D",43.3832,-.1157259
18507,"D",38.49881,-.2022017
18508,"D",40.22395,-.2045136
18509,"D",41.2016,-.2051651
18510,"D",38.2811,-.2774341
18511,"D",41.99551,-.1543318
18512,"D",38.49242,-.2912667
18513,"D",36.54953,-.2698181
18514,"D",41.0976,-.134828
18515,"D",40.47032,-.2676975
18516,"D",38.23769,-.2620878
18517,"D",39.86956,-.2319788
18518,"D",39.62657,-.1400082
18519,"D",39.02024,-.2316414
18520,"D",41.08876,-.190778
18521,"D",36.59089,-.2756549
18522,"D",40.52797,-.2247342
18523,"D",39.80597,-.2126116
18524,"D",39.21566,-.2387114
18525,"D",39.75541,-.1594321
18526,"D",41.62405,-.2066766
18527,"D",37.75506,-.2222592
18528,"D",37.98308,-.1628715
18529,"D",40.77632,-.0997131
18530,"D",37.65192,-.1420318
18531,"D",40.32005,-.1896033
18532,"D",41.37355,-.2174774
18533,"D",41.20801,-.1821119
18534,"D",39.45496,-.2785297
18535,"D",39.11218,-.2599124
18536,"D",40.97211,-.2268341
18537,"D",37.2619,-.2119791
18538,"D",35.08259,-.2906988
18539,"D",35.47883,-.1599843
18540,"D",40.99139,-.1572275
18541,"D",38.06732,-.2344335
18542,"D",38.73288,-.2371159
18543,"D",41.69858,-.1096954
18544,"D",41.20114,-.2008584
18545,"D",41.63252,-.2340244
18546,"D",39.79445,-.2183878
18547,"D",40.3123,-.1476771
18548,"D",41.91799,-.2441588
18549,"D",38.02333,-.2326396
18550,"D",40.19891,-.133502
18551,"D",41.83162,-.115998
18552,"D",38.01406,-.2092223
18553,"D",41.68048,-.0840432
18554,"D",40.0837,-.1743082
18555,"D",38.94937,-.239768
18556,"D",40.03159,-.2370969
18557,"D",41.87257,-.0958569
18558,"D",41.69006,-.2427913
18559,"D",37.24095,-.1309987
18560,"D",39.90144,-.183844
18561,"D",40.24117,-.1776299
18562,"D",41.03611,-.1603784
18563,"D",41.80991,-.2039725
18564,"D",41.7328,-.1781858
18565,"D",43.79506,-.2262635
18566,"D",40.26484,-.209633
18567,"D",34.87209,-.2983554
18568,"D",38.9647,-.2222955
18569,"D",39.25237,-.2650098
18570,"D",41.54594,-.2974422
18571,"D",38.81271,-.2010472
18572,"D",40.68908,-.1454189
18573,"D",42.89964,-.1452566
18574,"D",45.88564,-.1584916
18575,"D",37.64964,-.2278961
18576,"D",43.69609,-.1148366
18577,"D",37.73877,-.2313599
18578,"D",38.02265,-.2266745
18579,"D",40.98194,-.1941311
18580,"D",42.08414,-.1555106
18581,"D",41.13498,-.1709577
18582,"D",37.40822,-.2450996
18583,"D",36.15372,-.1943013
18584,"D",39.6655,-.2062125
18585,"D",39.36572,-.1957052
18586,"D",38.51921,-.2103726
18587,"D",40.36578,-.2395045
18588,"D",42.23588,-.179315
18589,"D",38.35164,-.2013712
18590,"D",42.37994,-.1606354
18591,"D",43.32617,-.242513
18592,"D",40.65966,-.1872723
18593,"D",37.55399,-.1693142
18594,"D",41.54939,-.1488342
18595,"D",40.36969,-.1854238
18596,"D",38.54274,-.2610387
18597,"D",42.81595,-.2512393
18598,"D",38.86707,-.1648718
18599,"D",42.20869,-.128263
18600,"D",36.61609,-.2425282
18601,"D",40.13696,-.2238532
18602,"D",42.47512,-.1537723
18603,"D",37.801,-.2886958
18604,"D",44.14761,-.1196112
18605,"D",42.21424,-.2375171
18606,"D",39.15456,-.2081891
18607,"D",41.27226,-.2083943
18608,"D",38.16656,-.2606543
18609,"D",41.7518,-.1401263
18610,"D",37.65637,-.2402527
18611,"D",42.52096,-.1480317
18612,"D",44.04043,-.102658
18613,"D",41.03681,-.2265001
18614,"D",38.29762,-.1841132
18615,"D",39.43878,-.2272575
18616,"D",40.69767,-.1451805
18617,"D",42.24611,-.1432924
18618,"D",39.7235,-.1530818
18619,"D",43.42336,-.1918754
18620,"D",39.25454,-.2540216
18621,"D",40.70876,-.1933352
18622,"D",41.15439,-.2526115
18623,"D",38.90754,-.265683
18624,"D",38.29278,-.2611629
18625,"D",41.86918,-.1558118
18626,"D",33.92759,-.1954336
18627,"D",37.26785,-.2337239
18628,"D",37.7219,-.2974896
18629,"D",41.39594,-.1565904
18630,"D",37.24027,-.2355239
18631,"D",40.55634,-.2440562
18632,"D",41.09915,-.1695614
18633,"D",36.39334,-.2476397
18634,"D",40.79145,-.2149239
18635,"D",41.3552,-.2221989
18636,"D",42.49395,-.1160956
18637,"D",39.43056,-.2027073
18638,"D",38.12508,-.2244665
18639,"D",37.00734,-.2668737
18640,"D",40.67645,-.1669021
18641,"D",36.51272,-.2671582
18642,"D",39.92188,-.2832176
18643,"D",43.01997,-.1561895
18644,"D",39.49803,-.2347036
18645,"D",35.84875,-.2489215
18646,"D",42.13666,-.1574549
18647,"D",37.45258,-.1855132
18648,"D",42.22997,-.1462796
18649,"D",42.00958,-.2196607
18650,"D",39.46915,-.2175449
18651,"D",44.5217,-.1531797
18652,"D",41.59223,-.2689864
18653,"D",40.18529,-.1455712
18654,"D",41.51483,-.1812284
18655,"D",41.78904,-.1789864
18656,"D",38.35813,-.2354265
18657,"D",39.8763,-.2053212
18658,"D",39.52641,-.1629574
18659,"D",36.06858,-.3327869
18660,"D",36.55898,-.2199807
18661,"D",39.25779,-.1639108
18662,"D",42.2241,-.1817854
18663,"D",40.40444,-.1787685
18664,"D",39.45379,-.1968531
18665,"D",47.03864,-.1946022
18666,"D",38.87495,-.2545086
18667,"D",37.8496,-.1860358
18668,"D",40.92628,-.1620386
18669,"D",41.38702,-.1653609
18670,"D",41.19714,-.1680663
18671,"D",39.19392,-.1994261
18672,"D",35.64376,-.2697017
18673,"D",38.08108,-.1940924
18674,"D",41.17074,-.1105813
18675,"D",43.35911,-.2119063
18676,"D",40.31164,-.2544526
18677,"D",38.27246,-.1991891
18678,"D",41.25543,-.2069447
18679,"D",40.36679,-.2247586
18680,"D",38.73724,-.2117738
18681,"D",42.44708,-.1156787
18682,"D",40.09773,-.1791056
18683,"D",38.39852,-.2145602
18684,"D",42.20984,-.2547105
18685,"D",37.98669,-.2632356
18686,"D",40.4907,-.1152991
18687,"D",38.98037,-.195412
18688,"D",40.83512,-.144718
18689,"D",40.70887,-.2737932
18690,"D",40.04894,-.2317606
18691,"D",38.02212,-.2370234
18692,"D",36.50608,-.2870638
18693,"D",36.15665,-.1640956
18694,"D",37.05348,-.2721056
18695,"D",40.67775,-.235589
18696,"D",39.49077,-.2512609
18697,"D",38.34942,-.2070815
18698,"D",38.56347,-.1876209
